# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2024-10-12 07:07:53 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07031650 WOLF RIVER AT GERMANTOWN, TN
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 07031650
#    TS_ID       Parameter Description
#    131625      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	131625_00060	131625_00060_cd
USGS	07031650	2024-03-14 08:30	CDT	420	A
USGS	07031650	2024-03-14 08:45	CDT	420	A
USGS	07031650	2024-03-14 09:00	CDT	420	A
USGS	07031650	2024-03-14 09:15	CDT	420	A
USGS	07031650	2024-03-14 09:30	CDT	420	A
USGS	07031650	2024-03-14 09:45	CDT	420	A
USGS	07031650	2024-03-14 10:00	CDT	420	A
USGS	07031650	2024-03-14 10:15	CDT	420	A
USGS	07031650	2024-03-14 10:30	CDT	420	A
USGS	07031650	2024-03-14 10:45	CDT	420	A
USGS	07031650	2024-03-14 11:00	CDT	420	A
USGS	07031650	2024-03-14 11:15	CDT	420	A
USGS	07031650	2024-03-14 11:30	CDT	420	A
USGS	07031650	2024-03-14 11:45	CDT	420	A
USGS	07031650	2024-03-14 12:00	CDT	420	A
USGS	07031650	2024-03-14 12:15	CDT	420	A
USGS	07031650	2024-03-14 12:30	CDT	420	A
USGS	07031650	2024-03-14 12:45	CDT	420	A
USGS	07031650	2024-03-14 13:00	CDT	420	A
USGS	07031650	2024-03-14 13:15	CDT	423	A
USGS	07031650	2024-03-14 13:30	CDT	420	A
USGS	07031650	2024-03-14 13:45	CDT	420	A
USGS	07031650	2024-03-14 14:00	CDT	418	A
USGS	07031650	2024-03-14 14:15	CDT	420	A
USGS	07031650	2024-03-14 14:30	CDT	420	A
USGS	07031650	2024-03-14 14:45	CDT	420	A
USGS	07031650	2024-03-14 15:00	CDT	420	A
USGS	07031650	2024-03-14 15:15	CDT	420	A
USGS	07031650	2024-03-14 15:30	CDT	420	A
USGS	07031650	2024-03-14 15:45	CDT	420	A
USGS	07031650	2024-03-14 16:00	CDT	420	A
USGS	07031650	2024-03-14 16:15	CDT	418	A
USGS	07031650	2024-03-14 16:30	CDT	418	A
USGS	07031650	2024-03-14 16:45	CDT	418	A
USGS	07031650	2024-03-14 17:00	CDT	418	A
USGS	07031650	2024-03-14 17:15	CDT	418	A
USGS	07031650	2024-03-14 17:30	CDT	418	A
USGS	07031650	2024-03-14 17:45	CDT	418	A
USGS	07031650	2024-03-14 18:00	CDT	418	A
USGS	07031650	2024-03-14 18:15	CDT	418	A
USGS	07031650	2024-03-14 18:30	CDT	420	A
USGS	07031650	2024-03-14 18:45	CDT	420	A
USGS	07031650	2024-03-14 19:00	CDT	420	A
USGS	07031650	2024-03-14 19:15	CDT	420	A
USGS	07031650	2024-03-14 19:30	CDT	423	A
USGS	07031650	2024-03-14 19:45	CDT	426	A
USGS	07031650	2024-03-14 20:00	CDT	429	A
USGS	07031650	2024-03-14 20:15	CDT	429	A
USGS	07031650	2024-03-14 20:30	CDT	432	A
USGS	07031650	2024-03-14 20:45	CDT	432	A
USGS	07031650	2024-03-14 21:00	CDT	432	A
USGS	07031650	2024-03-14 21:15	CDT	429	A
USGS	07031650	2024-03-14 21:30	CDT	429	A
USGS	07031650	2024-03-14 21:45	CDT	426	A
USGS	07031650	2024-03-14 22:00	CDT	429	A
USGS	07031650	2024-03-14 22:15	CDT	426	A
USGS	07031650	2024-03-14 22:30	CDT	426	A
USGS	07031650	2024-03-14 22:45	CDT	426	A
USGS	07031650	2024-03-14 23:00	CDT	423	A
USGS	07031650	2024-03-14 23:15	CDT	423	A
USGS	07031650	2024-03-14 23:30	CDT	423	A
USGS	07031650	2024-03-14 23:45	CDT	423	A
USGS	07031650	2024-03-15 00:00	CDT	426	A
USGS	07031650	2024-03-15 00:15	CDT	429	A
USGS	07031650	2024-03-15 00:30	CDT	443	A
USGS	07031650	2024-03-15 00:45	CDT	468	A
USGS	07031650	2024-03-15 01:00	CDT	544	A
USGS	07031650	2024-03-15 01:15	CDT	637	A
USGS	07031650	2024-03-15 01:30	CDT	727	A
USGS	07031650	2024-03-15 01:45	CDT	788	A
USGS	07031650	2024-03-15 02:00	CDT	824	A
USGS	07031650	2024-03-15 02:15	CDT	854	A
USGS	07031650	2024-03-15 02:30	CDT	883	A
USGS	07031650	2024-03-15 02:45	CDT	916	A
USGS	07031650	2024-03-15 03:00	CDT	969	A
USGS	07031650	2024-03-15 03:15	CDT	1040	A
USGS	07031650	2024-03-15 03:30	CDT	1140	A
USGS	07031650	2024-03-15 03:45	CDT	1240	A
USGS	07031650	2024-03-15 04:00	CDT	1320	A
USGS	07031650	2024-03-15 04:15	CDT	1390	A
USGS	07031650	2024-03-15 04:30	CDT	1420	A
USGS	07031650	2024-03-15 04:45	CDT	1450	A
USGS	07031650	2024-03-15 05:00	CDT	1490	A
USGS	07031650	2024-03-15 05:15	CDT	1520	A
USGS	07031650	2024-03-15 05:30	CDT	1560	A
USGS	07031650	2024-03-15 05:45	CDT	1600	A
USGS	07031650	2024-03-15 06:00	CDT	1640	A
USGS	07031650	2024-03-15 06:15	CDT	1680	A
USGS	07031650	2024-03-15 06:30	CDT	1720	A
USGS	07031650	2024-03-15 06:45	CDT	1770	A
USGS	07031650	2024-03-15 07:00	CDT	1840	A
USGS	07031650	2024-03-15 07:15	CDT	1900	A
USGS	07031650	2024-03-15 07:30	CDT	1980	A
USGS	07031650	2024-03-15 07:45	CDT	2050	A
USGS	07031650	2024-03-15 08:00	CDT	2110	A
USGS	07031650	2024-03-15 08:15	CDT	2180	A
USGS	07031650	2024-03-15 08:30	CDT	2240	A
USGS	07031650	2024-03-15 08:45	CDT	2300	A
USGS	07031650	2024-03-15 09:00	CDT	2350	A
USGS	07031650	2024-03-15 09:15	CDT	2390	A
USGS	07031650	2024-03-15 09:30	CDT	2420	A
USGS	07031650	2024-03-15 09:45	CDT	2430	A
USGS	07031650	2024-03-15 10:00	CDT	2440	A
USGS	07031650	2024-03-15 10:15	CDT	2440	A
USGS	07031650	2024-03-15 10:30	CDT	2440	A
USGS	07031650	2024-03-15 10:45	CDT	2430	A
USGS	07031650	2024-03-15 11:00	CDT	2420	A
USGS	07031650	2024-03-15 11:15	CDT	2400	A
USGS	07031650	2024-03-15 11:30	CDT	2380	A
USGS	07031650	2024-03-15 11:45	CDT	2360	A
USGS	07031650	2024-03-15 12:00	CDT	2340	A
USGS	07031650	2024-03-15 12:15	CDT	2320	A
USGS	07031650	2024-03-15 12:30	CDT	2300	A
USGS	07031650	2024-03-15 12:45	CDT	2280	A
USGS	07031650	2024-03-15 13:00	CDT	2250	A
USGS	07031650	2024-03-15 13:15	CDT	2230	A
USGS	07031650	2024-03-15 13:30	CDT	2210	A
USGS	07031650	2024-03-15 13:45	CDT	2190	A
USGS	07031650	2024-03-15 14:00	CDT	2170	A
USGS	07031650	2024-03-15 14:15	CDT	2160	A
USGS	07031650	2024-03-15 14:30	CDT	2130	A
USGS	07031650	2024-03-15 14:45	CDT	2120	A
USGS	07031650	2024-03-15 15:00	CDT	2100	A
USGS	07031650	2024-03-15 15:15	CDT	2090	A
USGS	07031650	2024-03-15 15:30	CDT	2070	A
USGS	07031650	2024-03-15 15:45	CDT	2060	A
USGS	07031650	2024-03-15 16:00	CDT	2050	A
USGS	07031650	2024-03-15 16:15	CDT	2040	A
USGS	07031650	2024-03-15 16:30	CDT	2030	A
USGS	07031650	2024-03-15 16:45	CDT	2020	A
USGS	07031650	2024-03-15 17:00	CDT	2010	A
USGS	07031650	2024-03-15 17:15	CDT	2010	A
USGS	07031650	2024-03-15 17:30	CDT	2010	A
USGS	07031650	2024-03-15 17:45	CDT	1990	A
USGS	07031650	2024-03-15 18:00	CDT	1990	A
USGS	07031650	2024-03-15 18:15	CDT	1990	A
USGS	07031650	2024-03-15 18:30	CDT	1980	A
USGS	07031650	2024-03-15 18:45	CDT	1980	A
USGS	07031650	2024-03-15 19:00	CDT	1970	A
USGS	07031650	2024-03-15 19:15	CDT	1960	A
USGS	07031650	2024-03-15 19:30	CDT	1960	A
USGS	07031650	2024-03-15 19:45	CDT	1960	A
USGS	07031650	2024-03-15 20:00	CDT	1950	A
USGS	07031650	2024-03-15 20:15	CDT	1950	A
USGS	07031650	2024-03-15 20:30	CDT	1950	A
USGS	07031650	2024-03-15 20:45	CDT	1940	A
USGS	07031650	2024-03-15 21:00	CDT	1940	A
USGS	07031650	2024-03-15 21:15	CDT	1940	A
USGS	07031650	2024-03-15 21:30	CDT	1930	A
USGS	07031650	2024-03-15 21:45	CDT	1920	A
USGS	07031650	2024-03-15 22:00	CDT	1910	A
USGS	07031650	2024-03-15 22:15	CDT	1910	A
USGS	07031650	2024-03-15 22:30	CDT	1910	A
USGS	07031650	2024-03-15 22:45	CDT	1900	A
USGS	07031650	2024-03-15 23:00	CDT	1890	A
USGS	07031650	2024-03-15 23:15	CDT	1890	A
USGS	07031650	2024-03-15 23:30	CDT	1880	A
USGS	07031650	2024-03-15 23:45	CDT	1870	A
USGS	07031650	2024-03-16 00:00	CDT	1870	A
USGS	07031650	2024-03-16 00:15	CDT	1850	A
USGS	07031650	2024-03-16 00:30	CDT	1860	A
USGS	07031650	2024-03-16 00:45	CDT	1850	A
USGS	07031650	2024-03-16 01:00	CDT	1840	A
USGS	07031650	2024-03-16 01:15	CDT	1840	A
USGS	07031650	2024-03-16 01:30	CDT	1830	A
USGS	07031650	2024-03-16 01:45	CDT	1830	A
USGS	07031650	2024-03-16 02:00	CDT	1820	A
USGS	07031650	2024-03-16 02:15	CDT	1820	A
USGS	07031650	2024-03-16 02:30	CDT	1820	A
USGS	07031650	2024-03-16 02:45	CDT	1810	A
USGS	07031650	2024-03-16 03:00	CDT	1800	A
USGS	07031650	2024-03-16 03:15	CDT	1800	A
USGS	07031650	2024-03-16 03:30	CDT	1790	A
USGS	07031650	2024-03-16 03:45	CDT	1800	A
USGS	07031650	2024-03-16 04:00	CDT	1790	A
USGS	07031650	2024-03-16 04:15	CDT	1790	A
USGS	07031650	2024-03-16 04:30	CDT	1780	A
USGS	07031650	2024-03-16 04:45	CDT	1780	A
USGS	07031650	2024-03-16 05:00	CDT	1780	A
USGS	07031650	2024-03-16 05:15	CDT	1770	A
USGS	07031650	2024-03-16 05:30	CDT	1780	A
USGS	07031650	2024-03-16 05:45	CDT	1780	A
USGS	07031650	2024-03-16 06:00	CDT	1770	A
USGS	07031650	2024-03-16 06:15	CDT	1770	A
USGS	07031650	2024-03-16 06:30	CDT	1780	A
USGS	07031650	2024-03-16 06:45	CDT	1770	A
USGS	07031650	2024-03-16 07:00	CDT	1780	A
USGS	07031650	2024-03-16 07:15	CDT	1780	A
USGS	07031650	2024-03-16 07:30	CDT	1780	A
USGS	07031650	2024-03-16 07:45	CDT	1780	A
USGS	07031650	2024-03-16 08:00	CDT	1780	A
USGS	07031650	2024-03-16 08:15	CDT	1790	A
USGS	07031650	2024-03-16 08:30	CDT	1790	A
USGS	07031650	2024-03-16 08:45	CDT	1780	A
USGS	07031650	2024-03-16 09:00	CDT	1790	A
USGS	07031650	2024-03-16 09:15	CDT	1800	A
USGS	07031650	2024-03-16 09:30	CDT	1800	A
USGS	07031650	2024-03-16 09:45	CDT	1800	A
USGS	07031650	2024-03-16 10:00	CDT	1810	A
USGS	07031650	2024-03-16 10:15	CDT	1810	A
USGS	07031650	2024-03-16 10:30	CDT	1810	A
USGS	07031650	2024-03-16 10:45	CDT	1820	A
USGS	07031650	2024-03-16 11:00	CDT	1820	A
USGS	07031650	2024-03-16 11:15	CDT	1820	A
USGS	07031650	2024-03-16 11:30	CDT	1830	A
USGS	07031650	2024-03-16 11:45	CDT	1830	A
USGS	07031650	2024-03-16 12:00	CDT	1830	A
USGS	07031650	2024-03-16 12:15	CDT	1830	A
USGS	07031650	2024-03-16 12:30	CDT	1840	A
USGS	07031650	2024-03-16 12:45	CDT	1850	A
USGS	07031650	2024-03-16 13:00	CDT	1850	A
USGS	07031650	2024-03-16 13:15	CDT	1860	A
USGS	07031650	2024-03-16 13:30	CDT	1860	A
USGS	07031650	2024-03-16 13:45	CDT	1870	A
USGS	07031650	2024-03-16 14:00	CDT	1870	A
USGS	07031650	2024-03-16 14:15	CDT	1880	A
USGS	07031650	2024-03-16 14:30	CDT	1880	A
USGS	07031650	2024-03-16 14:45	CDT	1890	A
USGS	07031650	2024-03-16 15:00	CDT	1890	A
USGS	07031650	2024-03-16 15:15	CDT	1900	A
USGS	07031650	2024-03-16 15:30	CDT	1900	A
USGS	07031650	2024-03-16 15:45	CDT	1910	A
USGS	07031650	2024-03-16 16:00	CDT	1910	A
USGS	07031650	2024-03-16 16:15	CDT	1910	A
USGS	07031650	2024-03-16 16:30	CDT	1920	A
USGS	07031650	2024-03-16 16:45	CDT	1930	A
USGS	07031650	2024-03-16 17:00	CDT	1930	A
USGS	07031650	2024-03-16 17:15	CDT	1940	A
USGS	07031650	2024-03-16 17:30	CDT	1940	A
USGS	07031650	2024-03-16 17:45	CDT	1940	A
USGS	07031650	2024-03-16 18:00	CDT	1950	A
USGS	07031650	2024-03-16 18:15	CDT	1950	A
USGS	07031650	2024-03-16 18:30	CDT	1950	A
USGS	07031650	2024-03-16 18:45	CDT	1960	A
USGS	07031650	2024-03-16 19:00	CDT	1960	A
USGS	07031650	2024-03-16 19:15	CDT	1970	A
USGS	07031650	2024-03-16 19:30	CDT	1970	A
USGS	07031650	2024-03-16 19:45	CDT	1980	A
USGS	07031650	2024-03-16 20:00	CDT	1990	A
USGS	07031650	2024-03-16 20:15	CDT	1990	A
USGS	07031650	2024-03-16 20:30	CDT	1990	A
USGS	07031650	2024-03-16 20:45	CDT	2000	A
USGS	07031650	2024-03-16 21:00	CDT	2000	A
USGS	07031650	2024-03-16 21:15	CDT	2000	A
USGS	07031650	2024-03-16 21:30	CDT	2010	A
USGS	07031650	2024-03-16 21:45	CDT	2020	A
USGS	07031650	2024-03-16 22:00	CDT	2010	A
USGS	07031650	2024-03-16 22:15	CDT	2020	A
USGS	07031650	2024-03-16 22:30	CDT	2020	A
USGS	07031650	2024-03-16 22:45	CDT	2030	A
USGS	07031650	2024-03-16 23:00	CDT	2030	A
USGS	07031650	2024-03-16 23:15	CDT	2030	A
USGS	07031650	2024-03-16 23:30	CDT	2040	A
USGS	07031650	2024-03-16 23:45	CDT	2030	A
USGS	07031650	2024-03-17 00:00	CDT	2040	A
USGS	07031650	2024-03-17 00:15	CDT	2040	A
USGS	07031650	2024-03-17 00:30	CDT	2050	A
USGS	07031650	2024-03-17 00:45	CDT	2050	A
USGS	07031650	2024-03-17 01:00	CDT	2050	A
USGS	07031650	2024-03-17 01:15	CDT	2050	A
USGS	07031650	2024-03-17 01:30	CDT	2060	A
USGS	07031650	2024-03-17 01:45	CDT	2060	A
USGS	07031650	2024-03-17 02:00	CDT	2060	A
USGS	07031650	2024-03-17 02:15	CDT	2050	A
USGS	07031650	2024-03-17 02:30	CDT	2060	A
USGS	07031650	2024-03-17 02:45	CDT	2060	A
USGS	07031650	2024-03-17 03:00	CDT	2060	A
USGS	07031650	2024-03-17 03:15	CDT	2060	A
USGS	07031650	2024-03-17 03:30	CDT	2060	A
USGS	07031650	2024-03-17 03:45	CDT	2060	A
USGS	07031650	2024-03-17 04:00	CDT	2060	A
USGS	07031650	2024-03-17 04:15	CDT	2060	A
USGS	07031650	2024-03-17 04:30	CDT	2060	A
USGS	07031650	2024-03-17 04:45	CDT	2060	A
USGS	07031650	2024-03-17 05:00	CDT	2070	A
USGS	07031650	2024-03-17 05:15	CDT	2060	A
USGS	07031650	2024-03-17 05:30	CDT	2070	A
USGS	07031650	2024-03-17 05:45	CDT	2070	A
USGS	07031650	2024-03-17 06:00	CDT	2070	A
USGS	07031650	2024-03-17 06:15	CDT	2070	A
USGS	07031650	2024-03-17 06:30	CDT	2060	A
USGS	07031650	2024-03-17 06:45	CDT	2060	A
USGS	07031650	2024-03-17 07:00	CDT	2070	A
USGS	07031650	2024-03-17 07:15	CDT	2070	A
USGS	07031650	2024-03-17 07:30	CDT	2070	A
USGS	07031650	2024-03-17 07:45	CDT	2070	A
USGS	07031650	2024-03-17 08:00	CDT	2070	A
USGS	07031650	2024-03-17 08:15	CDT	2070	A
USGS	07031650	2024-03-17 08:30	CDT	2070	A
USGS	07031650	2024-03-17 08:45	CDT	2070	A
USGS	07031650	2024-03-17 09:00	CDT	2070	A
USGS	07031650	2024-03-17 09:15	CDT	2070	A
USGS	07031650	2024-03-17 09:30	CDT	2080	A
USGS	07031650	2024-03-17 09:45	CDT	2080	A
USGS	07031650	2024-03-17 10:00	CDT	2090	A
USGS	07031650	2024-03-17 10:15	CDT	2080	A
USGS	07031650	2024-03-17 10:30	CDT	2080	A
USGS	07031650	2024-03-17 10:45	CDT	2080	A
USGS	07031650	2024-03-17 11:00	CDT	2080	A
USGS	07031650	2024-03-17 11:15	CDT	2080	A
USGS	07031650	2024-03-17 11:30	CDT	2080	A
USGS	07031650	2024-03-17 11:45	CDT	2090	A
USGS	07031650	2024-03-17 12:00	CDT	2090	A
USGS	07031650	2024-03-17 12:15	CDT	2080	A
USGS	07031650	2024-03-17 12:30	CDT	2080	A
USGS	07031650	2024-03-17 12:45	CDT	2090	A
USGS	07031650	2024-03-17 13:00	CDT	2090	A
USGS	07031650	2024-03-17 13:15	CDT	2090	A
USGS	07031650	2024-03-17 13:30	CDT	2090	A
USGS	07031650	2024-03-17 13:45	CDT	2090	A
USGS	07031650	2024-03-17 14:00	CDT	2090	A
USGS	07031650	2024-03-17 14:15	CDT	2090	A
USGS	07031650	2024-03-17 14:30	CDT	2090	A
USGS	07031650	2024-03-17 14:45	CDT	2090	A
USGS	07031650	2024-03-17 15:00	CDT	2090	A
USGS	07031650	2024-03-17 15:15	CDT	2100	A
USGS	07031650	2024-03-17 15:30	CDT	2100	A
USGS	07031650	2024-03-17 15:45	CDT	2100	A
USGS	07031650	2024-03-17 16:00	CDT	2100	A
USGS	07031650	2024-03-17 16:15	CDT	2100	A
USGS	07031650	2024-03-17 16:30	CDT	2100	A
USGS	07031650	2024-03-17 16:45	CDT	2100	A
USGS	07031650	2024-03-17 17:00	CDT	2110	A
USGS	07031650	2024-03-17 17:15	CDT	2110	A
USGS	07031650	2024-03-17 17:30	CDT	2110	A
USGS	07031650	2024-03-17 17:45	CDT	2110	A
USGS	07031650	2024-03-17 18:00	CDT	2110	A
USGS	07031650	2024-03-17 18:15	CDT	2110	A
USGS	07031650	2024-03-17 18:30	CDT	2110	A
USGS	07031650	2024-03-17 18:45	CDT	2110	A
USGS	07031650	2024-03-17 19:00	CDT	2110	A
USGS	07031650	2024-03-17 19:15	CDT	2110	A
USGS	07031650	2024-03-17 19:30	CDT	2120	A
USGS	07031650	2024-03-17 19:45	CDT	2120	A
USGS	07031650	2024-03-17 20:00	CDT	2110	A
USGS	07031650	2024-03-17 20:15	CDT	2120	A
USGS	07031650	2024-03-17 20:30	CDT	2120	A
USGS	07031650	2024-03-17 20:45	CDT	2130	A
USGS	07031650	2024-03-17 21:00	CDT	2130	A
USGS	07031650	2024-03-17 21:15	CDT	2130	A
USGS	07031650	2024-03-17 21:30	CDT	2130	A
USGS	07031650	2024-03-17 21:45	CDT	2130	A
USGS	07031650	2024-03-17 22:00	CDT	2130	A
USGS	07031650	2024-03-17 22:15	CDT	2130	A
USGS	07031650	2024-03-17 22:30	CDT	2130	A
USGS	07031650	2024-03-17 22:45	CDT	2130	A
USGS	07031650	2024-03-17 23:00	CDT	2140	A
USGS	07031650	2024-03-17 23:15	CDT	2140	A
USGS	07031650	2024-03-17 23:30	CDT	2140	A
USGS	07031650	2024-03-17 23:45	CDT	2140	A
USGS	07031650	2024-03-18 00:00	CDT	2140	A
USGS	07031650	2024-03-18 00:15	CDT	2140	A
USGS	07031650	2024-03-18 00:30	CDT	2140	A
USGS	07031650	2024-03-18 00:45	CDT	2140	A
USGS	07031650	2024-03-18 01:00	CDT	2140	A
USGS	07031650	2024-03-18 01:15	CDT	2140	A
USGS	07031650	2024-03-18 01:30	CDT	2140	A
USGS	07031650	2024-03-18 01:45	CDT	2140	A
USGS	07031650	2024-03-18 02:00	CDT	2140	A
USGS	07031650	2024-03-18 02:15	CDT	2140	A
USGS	07031650	2024-03-18 02:30	CDT	2140	A
USGS	07031650	2024-03-18 02:45	CDT	2140	A
USGS	07031650	2024-03-18 03:00	CDT	2140	A
USGS	07031650	2024-03-18 03:15	CDT	2140	A
USGS	07031650	2024-03-18 03:30	CDT	2140	A
USGS	07031650	2024-03-18 03:45	CDT	2140	A
USGS	07031650	2024-03-18 04:00	CDT	2140	A
USGS	07031650	2024-03-18 04:15	CDT	2140	A
USGS	07031650	2024-03-18 04:30	CDT	2150	A
USGS	07031650	2024-03-18 04:45	CDT	2150	A
USGS	07031650	2024-03-18 05:00	CDT	2150	A
USGS	07031650	2024-03-18 05:15	CDT	2140	A
USGS	07031650	2024-03-18 05:30	CDT	2140	A
USGS	07031650	2024-03-18 05:45	CDT	2150	A
USGS	07031650	2024-03-18 06:00	CDT	2150	A
USGS	07031650	2024-03-18 06:15	CDT	2150	A
USGS	07031650	2024-03-18 06:30	CDT	2140	A
USGS	07031650	2024-03-18 06:45	CDT	2150	A
USGS	07031650	2024-03-18 07:00	CDT	2140	A
USGS	07031650	2024-03-18 07:15	CDT	2140	A
USGS	07031650	2024-03-18 07:30	CDT	2140	A
USGS	07031650	2024-03-18 07:45	CDT	2140	A
USGS	07031650	2024-03-18 08:00	CDT	2140	A
USGS	07031650	2024-03-18 08:15	CDT	2140	A
USGS	07031650	2024-03-18 08:30	CDT	2140	A
USGS	07031650	2024-03-18 08:45	CDT	2140	A
USGS	07031650	2024-03-18 09:00	CDT	2140	A
USGS	07031650	2024-03-18 09:15	CDT	2130	A
USGS	07031650	2024-03-18 09:30	CDT	2140	A
USGS	07031650	2024-03-18 09:45	CDT	2140	A
USGS	07031650	2024-03-18 10:00	CDT	2130	A
USGS	07031650	2024-03-18 10:15	CDT	2130	A
USGS	07031650	2024-03-18 10:30	CDT	2130	A
USGS	07031650	2024-03-18 10:45	CDT	2120	A
USGS	07031650	2024-03-18 11:00	CDT	2130	A
USGS	07031650	2024-03-18 11:15	CDT	2130	A
USGS	07031650	2024-03-18 11:30	CDT	2130	A
USGS	07031650	2024-03-18 11:45	CDT	2130	A
USGS	07031650	2024-03-18 12:00	CDT	2130	A
USGS	07031650	2024-03-18 12:15	CDT	2130	A
USGS	07031650	2024-03-18 12:30	CDT	2130	A
USGS	07031650	2024-03-18 12:45	CDT	2130	A
USGS	07031650	2024-03-18 13:00	CDT	2120	A
USGS	07031650	2024-03-18 13:15	CDT	2130	A
USGS	07031650	2024-03-18 13:30	CDT	2110	A
USGS	07031650	2024-03-18 13:45	CDT	2110	A
USGS	07031650	2024-03-18 14:00	CDT	2110	A
USGS	07031650	2024-03-18 14:15	CDT	2110	A
USGS	07031650	2024-03-18 14:30	CDT	2100	A
USGS	07031650	2024-03-18 14:45	CDT	2100	A
USGS	07031650	2024-03-18 15:00	CDT	2090	A
USGS	07031650	2024-03-18 15:15	CDT	2090	A
USGS	07031650	2024-03-18 15:30	CDT	2090	A
USGS	07031650	2024-03-18 15:45	CDT	2090	A
USGS	07031650	2024-03-18 16:00	CDT	2090	A
USGS	07031650	2024-03-18 16:15	CDT	2090	A
USGS	07031650	2024-03-18 16:30	CDT	2090	A
USGS	07031650	2024-03-18 16:45	CDT	2090	A
USGS	07031650	2024-03-18 17:00	CDT	2080	A
USGS	07031650	2024-03-18 17:15	CDT	2070	A
USGS	07031650	2024-03-18 17:30	CDT	2070	A
USGS	07031650	2024-03-18 17:45	CDT	2060	A
USGS	07031650	2024-03-18 18:00	CDT	2060	A
USGS	07031650	2024-03-18 18:15	CDT	2060	A
USGS	07031650	2024-03-18 18:30	CDT	2050	A
USGS	07031650	2024-03-18 18:45	CDT	2040	A
USGS	07031650	2024-03-18 19:00	CDT	2040	A
USGS	07031650	2024-03-18 19:15	CDT	2030	A
USGS	07031650	2024-03-18 19:30	CDT	2030	A
USGS	07031650	2024-03-18 19:45	CDT	2020	A
USGS	07031650	2024-03-18 20:00	CDT	2020	A
USGS	07031650	2024-03-18 20:15	CDT	2020	A
USGS	07031650	2024-03-18 20:30	CDT	2010	A
USGS	07031650	2024-03-18 20:45	CDT	2000	A
USGS	07031650	2024-03-18 21:00	CDT	2000	A
USGS	07031650	2024-03-18 21:15	CDT	1990	A
USGS	07031650	2024-03-18 21:30	CDT	1990	A
USGS	07031650	2024-03-18 21:45	CDT	1990	A
USGS	07031650	2024-03-18 22:00	CDT	1990	A
USGS	07031650	2024-03-18 22:15	CDT	1980	A
USGS	07031650	2024-03-18 22:30	CDT	1980	A
USGS	07031650	2024-03-18 22:45	CDT	1970	A
USGS	07031650	2024-03-18 23:00	CDT	1970	A
USGS	07031650	2024-03-18 23:15	CDT	1960	A
USGS	07031650	2024-03-18 23:30	CDT	1950	A
USGS	07031650	2024-03-18 23:45	CDT	1940	A
USGS	07031650	2024-03-19 00:00	CDT	1930	A
USGS	07031650	2024-03-19 00:15	CDT	1930	A
USGS	07031650	2024-03-19 00:30	CDT	1920	A
USGS	07031650	2024-03-19 00:45	CDT	1920	A
USGS	07031650	2024-03-19 01:00	CDT	1910	A
USGS	07031650	2024-03-19 01:15	CDT	1900	A
USGS	07031650	2024-03-19 01:30	CDT	1900	A
USGS	07031650	2024-03-19 01:45	CDT	1890	A
USGS	07031650	2024-03-19 02:00	CDT	1870	A
USGS	07031650	2024-03-19 02:15	CDT	1870	A
USGS	07031650	2024-03-19 02:30	CDT	1870	A
USGS	07031650	2024-03-19 02:45	CDT	1860	A
USGS	07031650	2024-03-19 03:00	CDT	1850	A
USGS	07031650	2024-03-19 03:15	CDT	1840	A
USGS	07031650	2024-03-19 03:30	CDT	1830	A
USGS	07031650	2024-03-19 03:45	CDT	1830	A
USGS	07031650	2024-03-19 04:00	CDT	1820	A
USGS	07031650	2024-03-19 04:15	CDT	1810	A
USGS	07031650	2024-03-19 04:30	CDT	1810	A
USGS	07031650	2024-03-19 04:45	CDT	1800	A
USGS	07031650	2024-03-19 05:00	CDT	1790	A
USGS	07031650	2024-03-19 05:15	CDT	1780	A
USGS	07031650	2024-03-19 05:30	CDT	1770	A
USGS	07031650	2024-03-19 05:45	CDT	1770	A
USGS	07031650	2024-03-19 06:00	CDT	1760	A
USGS	07031650	2024-03-19 06:15	CDT	1750	A
USGS	07031650	2024-03-19 06:30	CDT	1740	A
USGS	07031650	2024-03-19 06:45	CDT	1730	A
USGS	07031650	2024-03-19 07:00	CDT	1720	A
USGS	07031650	2024-03-19 07:15	CDT	1720	A
USGS	07031650	2024-03-19 07:30	CDT	1700	A
USGS	07031650	2024-03-19 07:45	CDT	1700	A
USGS	07031650	2024-03-19 08:00	CDT	1690	A
USGS	07031650	2024-03-19 08:15	CDT	1680	A
USGS	07031650	2024-03-19 08:30	CDT	1670	A
USGS	07031650	2024-03-19 08:45	CDT	1660	A
USGS	07031650	2024-03-19 09:00	CDT	1650	A
